# gt3-mustang-2024
--- baseline ---
  captured: 2026-05-31 11:53
  "R": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "N": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "1": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "2": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "3": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "4": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "5": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "6": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "7": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]
  "8": [7610,6890,7070,7250,7430,7610,7610,7430,7250,7070,6890]

  "R": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "N": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "1": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "2": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "3": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "4": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "5": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "6": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "7": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
  "8": [1.0000,0.9054,0.9290,0.9527,0.9763,1.0000,1.0000,0.9763,0.9527,0.9290,0.9054]
