# hyper-glickenhaus-2023
--- LMP3 Cleanup & 2026 CarClass Fixes ---
  captured: 2026-06-13 15:17
  "R": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "N": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "1": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "2": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "3": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "4": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "5": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "6": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "7": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "8": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]

  "R": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "N": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "1": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "2": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "3": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "4": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "5": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "6": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "7": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "8": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]

--- baseline ---
  captured: 2026-05-31 11:53
  "R": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "N": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "1": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "2": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "3": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "4": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "5": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "6": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "7": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]
  "8": [7050,6100,6280,6460,6650,6850,6850,6650,6460,6280,6100]

  "R": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "N": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "1": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "2": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "3": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "4": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "5": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "6": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "7": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
  "8": [1.0000,0.8652,0.8908,0.9163,0.9433,0.9716,0.9716,0.9433,0.9163,0.8908,0.8652]
